Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,BRK.B,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
2023-07-14,188.59,45.44,339.95,134.68,307.18,86.54,124.67,281.38,341.09,125.11,142.89,442.12,239.13,441.91,93.35,397.86,527.46,50.2,141.84,150.13,301.13,116.45,126.43,27.59,16.4
2023-07-17,191.85,46.43,340.44,133.56,308.93,88.66,123.91,290.38,344.25,124.48,146.33,439.84,239.94,450.049988,93.76,397.55,533.5,50.26,140.84,149.37,300.7,116.07,125.33,27.87,17.4
2023-07-18,191.59,47.46,353.99,132.83,310.35,87.98,123.02,293.34,345.34,123.5,146.6,443.84,236.78,474.799988,93.33,393.56,534.11,50.17,141.11,149.37,301.38,117.91,126.96,29.1,18.08
2023-07-19,192.95,47.05,349.64,135.36,314.29,87.78,121.3,291.26,342.43,122.21,147.16,446.16,237.42,477.589996,93.98,393.67,534.61,50.19,142.07,149.06,303.97,115.88,127.98,29.89,18.049999
2023-07-20,191.0,45.49,341.56,129.96,300.87,86.51,118.49,262.9,346.61,118.97,148.97,456.25,235.65,437.42,95.64,393.46,537.36,51.11,143.22,158.12,303.6,113.14,132.17,30.04,17.129999
2023-07-21,189.82,44.28,338.51,130.0,292.65,87.34,119.3,260.02,345.76,119.75,147.83,454.5,235.28,427.5,96.08,392.9,538.23,51.4,145.48,159.82,304.91,114.86,133.61,30.31,16.43
2023-07-24,190.62,44.58,339.83,128.8,290.02,87.8,120.81,269.06,349.63,121.31,150.74,451.82,236.75,428.369995,97.59,400.11,544.09,51.7,145.94,160.65,309.32,115.27,133.09,30.95,16.32
2023-07-25,191.48,45.65,345.61,129.13,292.86,89.4,121.48,265.28,347.58,122.22,149.61,450.07,234.73,427.7,97.74,396.64,545.3,51.66,146.28,161.88,309.34,115.16,131.65,30.47,16.549999
2023-07-26,192.35,45.42,332.6,128.15,296.94,86.98,128.5,264.35,349.8,129.06,150.51,446.19,233.17,422.67,97.19,397.76,546.25,51.85,146.44,162.19,313.59,112.76,131.9,30.72,16.43
2023-07-27,191.09,45.87,325.66,128.25,310.01,87.01,128.63,255.71,349.31,129.26,148.85,447.56,230.55,413.17,97.5,389.94,542.06,51.66,144.7,163.1,313.7,113.64,138.36,30.28,16.15
2023-07-28,193.67,46.72,333.19,132.21,323.7,87.63,131.79,266.44,349.81,132.39,149.7,451.0,231.84,425.779999,96.33,388.42,543.5,51.9,148.79,163.85,315.28,113.24,140.22,30.24,17.809999
2023-07-31,194.28,46.7,330.78,133.68,316.86,87.52,131.93,267.43,351.96,132.49,150.7,447.13,233.79,438.97,99.18,389.72,540.94,51.89,148.68,157.32,317.63,114.45,139.04,30.33,19.84
2023-08-01,193.45,46.48,331.19,131.69,320.95,89.6,130.77,261.07,352.26,131.28,149.96,445.69,235.8,438.62,98.61,392.48,535.92,51.64,148.63,158.6,315.95,115.12,138.08,29.97,19.99
2023-08-02,190.45,44.24,322.49,128.21,312.6,86.9,127.61,254.11,351.19,128.04,148.26,447.06,233.62,429.7,97.38,385.51,532.91,51.68,148.96,159.55,312.55,112.97,138.86,29.56,18.97
2023-08-03,189.06,44.49,321.66,128.91,311.48,86.19,127.68,259.32,353.81,128.17,149.16,441.83,234.8,431.0,99.07,388.47,538.07,51.69,149.35,160.24,313.83,111.84,138.55,29.77,18.71
2023-08-04,179.98,44.65,322.76,139.57,309.03,85.87,127.35,253.86,349.99,127.94,148.85,442.15,235.03,431.6,99.35,386.83,532.62,51.39,147.71,158.74,310.58,111.73,137.32,29.67,18.2
2023-08-07,176.88,45.39,325.06,142.22,314.83,87.36,130.75,251.45,362.58,131.33,149.56,446.67,237.51,440.76,99.14,392.28,538.76,52.09,149.27,162.55,313.19,113.35,139.74,30.22,17.99
2023-08-08,177.82,44.64,321.06,139.94,310.93,86.01,130.62,249.7,363.73,131.23,148.72,513.09,235.32,438.3,99.63,388.65,536.55,52.14,149.43,162.62,311.89,112.5,139.08,29.64,17.04
2023-08-09,176.22,42.53,317.3,137.85,303.54,82.85,128.89,242.19,358.02,129.54,146.72,517.64,235.78,428.9,101.32,389.12,540.01,52.23,149.24,162.52,312.27,110.42,140.15,29.25,15.25
2023-08-10,176.01,42.36,317.99,138.56,304.07,82.09,128.92,245.34,356.98,129.6,146.5,512.83,236.62,429.98,101.84,392.55,541.73,52.2,148.5,161.68,313.4,110.31,140.77,29.33,15.41
2023-08-11,176.07,40.83,316.09,138.41,299.99,80.81,128.79,242.65,358.35,129.56,147.35,519.66,236.5,421.66,103.42,390.41,543.15,52.51,149.37,163.25,315.03,110.38,141.46,29.66,15.41
2023-08-14,177.72,43.73,319.08,140.57,304.52,83.18,130.55,239.76,358.48,131.22,147.66,530.35,239.32,427.78,103.51,393.97,541.71,52.12,148.2,162.87,313.93,112.83,141.54,29.32,15.72
2023-08-15,175.73,43.91,316.93,137.67,300.3,82.05,129.01,232.96,354.5,129.66,143.9,538.85,236.3,423.7,100.85,389.89,538.86,51.85,147.24,162.4,316.01,114.51,141.4,28.38,15.37
2023-08-16,174.86,43.46,316.16,135.07,292.68,81.12,127.93,225.6,354.11,128.51,143.29,538.48,235.77,415.45,99.15,389.81,539.38,51.88,145.74,161.88,316.86,112.61,140.87,27.76,15.45
2023-08-17,172.31,43.32,312.69,133.98,283.53,80.55,129.15,219.22,353.19,129.85,141.8,530.02,233.87,403.0,101.07,388.08,527.86,50.71,144.7,163.4,311.39,112.16,139.45,27.75,14.15
2023-08-18,172.8,43.27,312.29,133.22,281.7,80.42,126.7,215.49,352.56,127.51,142.12,538.66,234.66,404.53,102.6,387.64,525.77,51.44,145.1,161.98,311.47,113.7,139.56,27.59,14.4
2023-08-21,174.13,46.94,317.62,134.68,288.32,84.25,127.6,231.28,352.09,128.33,142.61,542.23,235.93,408.29,101.36,388.66,524.1,51.31,144.37,157.15,308.32,113.83,139.58,27.63,14.5
2023-08-22,175.51,45.64,318.19,134.25,286.03,83.34,128.31,233.19,350.57,129.09,139.65,545.79,237.03,413.17,100.79,393.24,519.43,51.14,144.43,155.9,308.72,113.78,137.8,26.96,14.67
2023-08-23,179.36,47.09,322.67,135.52,292.63,85.37,131.58,236.86,354.26,132.59,140.6,545.5,238.73,427.55,99.91,396.42,521.83,51.5,145.78,154.5,310.26,115.05,136.72,26.97,15.3
2023-08-24,174.67,47.13,315.74,131.84,285.19,83.22,129.01,230.04,354.3,129.81,140.46,540.21,235.94,406.93,99.16,393.07,513.97,51.1,145.1,155.03,306.93,110.24,136.3,27.13,14.14
2023-08-25,176.88,45.99,318.71,133.26,283.94,82.95,129.11,238.59,355.93,130.08,140.29,545.78,239.0,416.03,100.93,398.23,516.19,51.41,146.06,157.25,307.18,113.31,136.36,27.01,14.53
2023-08-28,178.44,46.81,319.42,133.14,288.68,83.86,130.23,238.82,355.55,131.18,140.78,546.05,240.24,418.06,101.78,402.73,518.3,51.7,146.28,155.4,310.08,114.07,137.04,27.26,14.64
2023-08-29,182.33,48.75,324.07,134.91,296.36,86.66,133.77,257.18,358.29,134.86,141.92,546.03,241.73,429.99,102.39,406.89,524.66,52.13,146.37,155.42,313.39,117.79,137.19,27.65,15.4
2023-08-30,185.83,49.23,324.44,135.07,293.49,86.9,135.07,256.9,361.06,136.29,141.35,540.2,242.6,434.67,103.39,409.13,524.17,52.51,146.53,154.87,316.58,118.25,137.87,27.53,16.33
2023-08-31,186.05,49.32,323.42,138.01,294.28,89.88,135.36,258.08,360.2,136.71,139.6,546.32,242.06,433.68,103.67,407.87,530.95,52.97,146.82,152.93,316.27,117.54,136.61,27.4,14.98
2023-09-01,187.62,48.48,324.31,138.12,294.76,84.97,134.85,245.01,362.46,136.16,140.07,549.19,244.46,439.88,105.85,410.77,526.09,52.63,146.98,151.79,318.93,118.07,137.76,27.7,15.18
2023-09-05,187.86,48.52,329.14,137.27,298.51,84.94,134.96,256.49,360.47,136.07,138.53,550.26,241.73,448.68,105.86,406.74,526.56,52.2,145.01,151.98,313.85,121.04,135.81,27.38,15.21
2023-09-06,181.14,47.04,328.48,135.36,297.54,84.95,133.66,251.92,361.67,134.74,138.3,551.99,242.53,445.76,106.77,408.4,528.45,52.6,144.72,149.46,312.15,121.39,135.35,27.13,15.3
2023-09-07,175.84,46.22,325.55,137.85,297.04,83.46,134.45,251.49,361.8,135.57,137.11,565.08,243.5,443.14,106.25,409.83,530.32,53.25,146.1,151.37,314.47,122.13,138.42,26.89,15.21
2023-09-08,176.45,45.55,329.85,138.23,296.26,83.52,135.57,248.5,363.15,136.56,137.22,578.12,243.65,442.8,107.8,410.04,532.8,53.34,145.48,151.87,314.75,123.33,138.52,27.11,15.13
2023-09-11,177.62,45.15,333.47,143.1,305.88,83.66,136.1,273.58,365.52,137.1,137.82,587.1,243.58,445.36,106.44,411.87,540.14,53.53,147.21,153.85,314.42,123.71,138.54,27.22,15.79
2023-09-12,174.59,44.85,327.38,141.23,300.01,82.24,134.53,267.48,367.78,135.44,139.61,590.78,243.66,434.69,109.55,411.46,540.15,53.59,144.62,154.72,312.42,107.01,138.75,27.69,15.59
2023-09-13,172.52,45.46,331.62,144.85,303.4,83.06,135.89,271.3,367.82,136.86,139.68,590.37,244.18,412.24,108.57,411.49,541.08,53.6,145.63,155.11,312.04,109.19,140.51,27.6,15.6
2023-09-14,174.04,45.56,334.22,144.72,310.02,84.88,137.28,276.04,369.5,138.34,142.39,583.2,237.94,400.49,110.51,408.56,545.93,53.83,147.23,154.88,315.63,110.97,142.82,27.91,15.83
2023-09-15,173.31,43.88,325.85,140.39,298.67,82.94,136.58,274.39,367.86,137.66,141.97,567.48,237.52,396.94,108.81,409.52,537.8,53.63,145.99,152.71,307.75,111.21,141.4,27.56,15.33
2023-09-18,176.24,43.94,324.71,139.98,300.9,82.78,137.39,265.28,370.43,138.31,142.27,563.16,241.06,394.4,109.69,412.31,543.95,53.23,146.54,153.67,303.78,109.55,143.1,27.49,15.46
2023-09-19,177.33,43.5,324.3,137.63,303.41,82.7,137.22,266.5,370.48,138.18,142.09,566.79,239.97,396.2,109.4,408.75,545.52,53.22,146.11,153.42,301.24,110.1,142.68,27.38,15.15
2023-09-20,173.79,42.22,316.53,135.29,298.03,81.33,132.94,262.59,366.82,133.96,141.48,561.54,238.3,386.3,108.53,405.77,545.02,53.39,145.99,154.09,297.65,110.2,142.79,27.29,14.74
2023-09-21,172.24,41.0,315.3,129.33,294.12,79.16,129.66,255.7,363.28,130.75,140.38,542.31,233.12,384.15,107.0,398.7,536.56,52.74,144.72,152.91,293.73,106.84,142.62,26.81,14.0
2023-09-22,173.09,41.59,312.82,129.12,297.45,81.18,129.47,244.88,360.16,130.64,139.03,542.72,231.62,379.81,107.17,397.57,539.95,52.88,144.19,151.81,292.74,106.45,141.98,26.42,14.13
2023-09-25,174.37,42.2,313.34,131.27,299.19,81.65,130.33,246.99,361.71,131.55,139.72,544.44,229.92,384.8,108.37,397.84,539.98,53.12,143.32,151.58,293.47,105.73,143.76,26.38,14.22
2023-09-26,170.29,41.89,308.01,125.98,297.33,79.92,127.8,244.12,359.42,128.85,138.27,542.19,226.27,379.25,108.54,390.81,534.51,52.93,142.04,150.41,289.69,102.4,143.07,25.97,13.96
2023-09-27,168.78,42.45,308.65,125.98,296.12,79.98,129.76,240.5,357.78,130.85,139.08,541.95,226.12,377.59,112.08,390.91,544.73,52.68,140.16,148.61,289.0,102.14,142.34,26.06,14.85
2023-09-28,169.03,43.07,309.49,125.98,302.3,81.47,131.52,246.38,357.06,132.51,140.81,536.71,228.25,376.36,111.4,394.82,549.66,52.94,139.21,148.39,290.6,103.64,141.52,26.34,15.77
2023-09-29,169.55,43.48,311.57,127.12,298.57,81.33,130.08,250.22,350.3,131.24,138.36,529.5,226.62,377.6,109.63,391.33,546.11,52.09,138.75,147.32,289.32,103.41,138.56,26.17,16.0
2023-10-02,172.06,44.76,317.54,129.46,305.15,81.76,133.37,251.6,348.08,134.54,137.16,530.64,227.86,380.33,107.81,391.27,552.25,52.15,138.11,146.75,287.09,104.18,137.81,25.52,15.88
2023-10-03,170.73,43.49,309.24,124.72,299.3,79.78,131.64,246.53,343.04,132.68,136.15,517.73,225.44,376.75,108.0,386.54,546.19,51.82,138.4,146.93,279.54,102.04,137.04,24.76,14.9
2023-10-04,171.98,44.02,314.74,127.0,303.91,80.66,134.43,261.16,343.69,135.63,136.76,523.91,227.81,376.9,103.96,389.21,552.72,52.44,138.85,147.1,279.97,104.54,137.29,24.79,15.73
2023-10-05,173.21,44.66,315.14,125.96,303.13,80.67,134.26,260.05,345.06,135.36,137.34,533.78,230.04,372.59,101.62,390.21,550.52,51.82,136.79,148.63,279.31,105.78,137.06,24.91,15.81
2023-10-06,175.77,45.74,322.93,127.96,313.71,82.77,136.76,260.53,346.34,138.08,139.45,557.19,231.58,381.51,99.93,393.94,538.93,50.95,137.07,149.11,280.38,107.36,137.8,24.92,16.61
2023-10-09,177.25,45.25,325.46,128.26,316.62,83.81,137.59,259.67,345.45,138.85,139.14,563.63,230.99,385.95,103.42,390.74,540.32,50.76,136.37,149.96,282.81,107.71,138.61,25.15,17.61
2023-10-10,176.66,45.77,324.05,129.48,320.08,84.05,137.24,263.62,348.56,138.55,139.98,571.08,233.11,373.32,102.98,396.32,543.34,51.33,137.72,149.79,286.51,107.11,138.4,25.82,17.8
2023-10-11,178.06,46.78,328.02,131.83,326.03,85.64,139.71,262.99,348.43,141.04,140.46,596.68,232.21,365.93,99.29,395.76,546.65,51.54,136.03,147.73,285.39,107.43,138.82,25.82,17.92
2023-10-12,178.96,46.92,326.78,132.33,322.39,88.67,138.14,258.87,345.66,139.64,140.14,601.82,233.29,361.2,99.27,395.85,544.97,51.77,136.33,147.87,280.57,106.92,139.23,25.71,17.94
2023-10-13,177.12,45.44,323.4,129.79,312.97,86.48,136.54,251.12,345.09,137.93,142.24,600.54,234.17,355.68,102.44,394.0,547.93,52.06,137.64,148.36,279.52,106.07,138.91,25.58,17.36
2023-10-16,176.99,46.07,328.24,132.55,319.4,88.38,138.27,253.92,346.23,139.84,142.1,607.88,236.53,360.82,102.52,397.1,553.15,52.51,138.95,149.0,284.7,106.52,138.23,25.8,17.36
2023-10-17,175.43,43.91,327.67,131.47,322.23,86.6,138.89,254.85,345.39,140.33,141.79,599.66,237.65,355.72,103.86,397.7,555.18,52.58,139.13,147.64,283.37,106.85,140.06,26.4,17.84
2023-10-18,174.13,42.17,325.74,128.13,315.24,86.85,137.14,242.68,340.89,138.63,140.23,598.61,233.97,346.19,105.32,389.23,555.47,52.62,142.72,144.46,277.91,106.07,140.15,26.1,17.2
2023-10-19,173.76,42.08,326.94,128.4,311.1,84.97,136.93,220.11,338.66,138.33,139.64,582.4,230.37,401.77,105.38,383.94,546.76,52.37,141.91,144.07,274.59,106.16,136.62,25.77,17.06
2023-10-20,171.2,41.36,322.35,125.17,306.97,83.58,134.79,211.99,335.86,136.1,137.39,576.33,229.94,400.96,103.57,380.52,534.48,51.71,141.72,144.72,274.24,99.8,137.29,25.15,16.11
2023-10-23,171.32,42.95,324.96,126.56,312.3,84.42,135.69,212.08,336.84,137.26,135.51,568.45,228.12,406.84,102.05,379.78,533.86,52.45,141.82,143.19,272.96,101.58,135.88,24.44,16.2
2023-10-24,171.76,43.64,326.16,128.56,310.84,86.27,137.98,216.52,338.63,139.47,135.68,584.01,231.19,413.73,101.06,382.99,533.43,53.17,143.49,143.04,271.27,101.12,137.36,24.34,16.64
2023-10-25,169.44,41.76,336.16,121.39,297.9,83.19,124.86,212.42,336.9,126.08,134.94,578.12,233.36,411.25,101.25,382.4,531.64,53.02,144.16,143.37,269.0,99.39,136.38,24.42,15.59
2023-10-26,165.27,40.3,323.55,119.57,286.78,80.96,121.55,205.76,336.16,122.86,135.28,560.03,227.87,403.54,100.33,360.9,529.33,52.69,143.4,140.93,266.19,98.38,136.32,24.96,15.29
2023-10-27,166.59,40.48,325.45,127.74,295.11,82.09,121.44,207.3,331.71,122.82,130.41,552.27,225.89,397.87,98.42,360.39,524.91,52.5,140.87,137.72,264.72,98.96,130.44,24.06,15.07
2023-10-30,168.64,41.14,332.85,132.71,301.01,82.38,123.72,197.36,337.41,125.16,132.07,557.67,229.65,410.08,98.72,368.65,536.37,53.1,142.88,139.07,269.52,99.61,133.21,24.55,14.69
2023-10-31,169.11,40.76,333.64,133.09,299.63,82.39,123.34,200.84,341.33,124.72,133.65,546.06,231.64,411.69,98.7,372.54,534.01,53.23,143.62,140.31,272.6,101.32,132.55,25.17,14.8
2023-11-01,172.28,42.3,341.49,137.0,310.15,83.51,125.7,205.66,343.75,126.98,133.53,546.58,235.07,420.19,98.5,373.99,538.22,53.7,143.22,140.64,274.45,103.62,133.76,25.23,14.92
2023-11-02,175.85,43.48,343.71,138.07,309.17,85.31,126.73,218.51,349.02,127.98,135.92,572.04,239.67,424.71,101.74,378.81,538.41,53.91,144.97,142.11,282.02,104.72,134.5,26.4,17.97
2023-11-03,174.94,44.98,348.13,138.6,312.88,86.43,128.33,219.96,351.81,129.76,137.43,559.74,240.01,432.36,100.5,382.14,543.18,53.63,143.66,143.15,283.05,105.88,132.77,27.16,18.89
2023-11-06,177.49,45.73,351.81,139.74,314.08,86.24,129.47,219.27,346.63,130.84,138.47,586.73,239.9,434.74,98.71,382.25,551.82,53.71,144.49,143.49,282.06,106.92,132.57,27.08,18.54
2023-11-07,180.06,45.93,355.76,142.71,317.08,87.91,130.19,222.18,346.17,131.78,138.41,591.4,241.16,434.61,97.17,384.93,553.22,53.96,144.15,142.73,282.25,106.8,133.47,26.91,18.8
2023-11-08,181.12,46.55,358.4,142.08,318.04,89.21,131.05,222.11,346.3,132.64,139.09,610.33,240.83,436.65,95.97,385.75,549.46,53.52,143.6,142.21,283.35,110.07,133.35,26.66,18.49
2023-11-09,180.64,46.92,355.92,140.6,318.8,89.24,129.46,209.98,348.18,131.08,138.67,582.92,238.59,435.15,96.0,384.03,545.48,53.39,143.92,139.44,275.64,109.92,129.6,26.31,18.27
2023-11-10,184.84,48.31,364.78,143.56,326.98,93.75,131.8,214.65,350.56,133.44,140.73,589.21,242.15,447.24,96.74,390.39,558.89,54.13,144.94,139.28,279.2,110.8,130.12,26.46,19.67
2023-11-13,183.25,48.59,361.83,142.59,327.39,92.72,131.3,223.71,350.01,133.02,140.11,604.0,241.58,444.62,97.75,390.36,559.96,54.62,145.94,139.64,275.83,111.85,130.16,26.47,19.71
2023-11-14,185.87,49.63,365.37,145.8,334.48,95.27,132.82,237.41,354.25,134.8,142.66,603.25,243.82,448.65,98.13,393.62,572.14,54.61,145.62,139.67,290.73,113.76,129.62,27.93,19.94
2023-11-15,186.43,48.86,365.52,143.2,330.89,95.51,133.82,242.84,356.79,135.74,143.91,581.25,244.98,461.94,97.54,392.81,577.93,55.3,144.95,140.74,295.1,111.77,129.19,28.31,19.95
2023-11-16,188.12,49.45,371.95,142.83,332.37,93.96,136.11,233.59,359.86,138.05,145.56,581.45,245.43,466.95,96.41,393.08,560.3,50.83,146.3,141.97,293.42,112.36,129.83,28.23,19.77
2023-11-17,188.1,49.27,365.7,145.18,333.21,95.73,134.5,234.3,358.93,136.3,146.87,584.38,246.41,465.91,98.76,396.25,558.92,50.6,144.61,141.68,294.22,113.04,129.84,28.65,20.49
2023-11-20,189.84,50.38,373.2,146.13,338.12,97.49,135.44,235.6,361.33,137.28,147.32,590.19,246.81,474.47,98.33,400.31,562.45,50.59,143.85,142.93,295.1,114.57,129.85,28.68,21.34
2023-11-21,189.04,49.92,368.88,143.9,335.14,96.08,136.15,241.2,361.0,137.97,147.02,585.26,249.04,474.95,98.29,404.81,565.84,50.77,143.22,144.08,292.37,113.75,130.25,28.35,19.8
2023-11-22,189.7,48.69,373.61,146.71,339.63,95.17,137.66,234.21,361.8,139.37,147.36,587.72,250.51,478.0,97.87,406.17,570.47,50.38,144.57,143.8,296.06,113.9,130.0,28.32,19.69
2023-11-24,188.38,47.75,373.19,146.74,336.38,95.85,135.88,235.45,362.68,137.58,147.56,593.65,251.09,479.56,98.39,408.32,572.68,50.83,144.91,145.4,297.5,113.91,130.19,28.41,19.2
2023-11-27,188.2,48.22,374.36,147.73,332.87,93.04,135.6,236.08,361.34,137.41,147.23,584.2,250.93,479.17,97.82,404.83,576.11,51.06,144.78,144.24,297.71,114.13,130.59,28.25,19.08
2023-11-28,188.8,47.8,378.4,147.03,337.14,92.67,136.38,246.72,360.05,137.97,147.56,584.27,249.74,479.0,97.76,404.87,575.24,51.67,145.78,144.57,300.03,113.9,129.64,28.22,19.71
2023-11-29,187.78,48.11,374.6,146.32,330.39,92.12,134.19,244.14,358.69,135.76,148.31,584.53,251.02,477.19,96.3,405.67,569.29,50.84,144.67,145.03,299.81,113.87,130.03,28.97,19.84
2023-11-30,188.36,46.75,374.66,146.09,325.37,90.64,131.74,240.08,360.0,133.3,150.01,583.72,253.44,473.97,96.67,409.64,574.02,50.71,146.96,147.46,302.19,113.87,133.68,29.37,20.05
2023-12-01,189.63,46.74,370.31,147.03,323.05,91.06,131.07,238.83,357.07,132.7,150.74,576.8,253.21,465.74,96.91,410.16,577.41,50.27,146.13,151.01,308.1,114.8,134.64,29.83,20.27
2023-12-04,187.84,45.49,365.0,144.84,318.27,90.47,128.5,235.58,356.66,130.02,151.84,578.42,251.23,453.9,96.38,404.1,580.16,50.26,145.56,151.48,312.34,113.45,135.34,29.69,18.4
2023-12-05,191.8,46.55,368.34,146.88,316.55,89.41,130.21,238.72,355.03,131.77,151.82,580.86,251.39,455.15,94.51,404.55,586.23,50.73,140.49,151.17,311.84,112.23,135.73,29.46,18.3
2023-12-06,190.71,45.48,364.66,144.52,315.72,88.48,129.24,239.37,352.38,130.82,150.23,581.95,251.08,446.73,93.26,406.22,588.24,50.17,140.38,149.33,314.35,109.78,137.43,29.41,17.13
2023-12-07,192.64,46.58,366.79,146.88,324.81,90.31,136.11,242.64,352.7,137.8,150.69,580.98,252.59,452.0,92.61,408.97,591.65,49.84,140.24,148.16,314.41,110.6,138.92,29.54,17.22
2023-12-08,194.07,47.48,370.03,147.42,330.93,92.46,134.19,243.84,353.08,136.0,152.35,590.64,252.51,453.76,93.67,407.99,591.49,49.32,138.95,147.23,314.7,111.32,140.15,29.83,17.77
2023-12-11,191.56,46.61,367.13,145.89,323.51,100.78,132.5,239.74,357.06,134.07,152.91,576.8,253.28,459.89,93.74,411.5,604.15,49.45,139.59,147.84,319.38,112.81,141.99,29.72,17.77
2023-12-12,193.08,47.64,370.18,147.48,332.4,105.0,131.73,237.01,360.02,133.02,154.27,577.51,256.28,463.0,92.26,416.49,609.61,49.49,139.7,147.85,321.19,98.78,143.87,29.61,17.5
2023-12-13,196.3,48.07,370.17,148.84,332.91,106.7,131.78,239.29,362.03,133.35,154.79,590.1,259.07,479.98,93.08,420.38,621.72,50.36,142.23,148.54,331.02,100.92,144.87,30.87,17.87
2023-12-14,196.45,48.33,361.82,147.42,331.35,108.34,131.15,251.05,358.12,132.58,157.61,566.56,255.46,469.83,95.58,414.32,610.85,49.75,138.48,149.57,339.13,98.29,145.41,32.7,18.21
2023-12-15,195.91,48.87,366.57,149.97,333.09,110.62,131.81,253.5,356.5,133.22,158.8,564.95,254.77,472.06,94.94,414.33,638.01,49.94,137.81,147.94,341.24,101.24,144.62,32.37,18.2
2023-12-18,194.25,50.05,368.47,154.07,342.74,112.31,134.99,252.08,359.65,136.55,159.76,572.58,255.11,486.12,95.65,420.13,659.72,50.67,139.92,148.2,338.16,102.89,144.04,32.21,17.84
2023-12-19,195.29,49.58,369.07,153.79,348.45,112.1,135.84,257.22,361.8,137.46,161.89,572.63,256.71,495.02,96.91,421.16,656.33,50.85,139.92,149.18,339.38,104.11,144.21,32.28,17.95
2023-12-20,193.19,48.09,366.46,152.12,347.37,109.23,137.52,247.14,355.35,139.01,160.07,563.14,253.86,489.27,95.29,415.2,640.12,50.25,137.76,146.13,336.09,102.06,142.42,31.77,17.25
2023-12-21,193.05,48.97,369.35,153.84,352.16,110.89,139.58,254.5,356.14,141.14,160.98,564.91,256.26,491.61,95.72,419.15,644.15,50.61,138.09,147.63,336.39,103.73,143.26,31.98,17.59
2023-12-22,191.97,48.81,370.38,153.42,351.46,110.37,140.65,252.54,356.47,142.05,160.88,563.32,255.17,486.76,95.89,419.81,650.38,51.21,139.07,148.22,336.02,104.06,145.47,32.21,17.41
2023-12-26,191.43,49.26,370.45,153.41,352.89,111.34,140.68,256.61,356.83,142.15,161.84,563.6,255.89,491.19,96.11,419.38,653.31,51.14,139.7,148.87,336.72,104.05,145.17,32.62,17.68
2023-12-27,191.53,49.4,369.87,153.34,355.88,110.78,139.53,261.44,356.95,140.78,162.81,574.3,255.66,491.79,95.66,420.06,660.42,51.62,139.82,149.07,335.96,103.81,145.41,32.6,17.47
2023-12-28,191.95,49.5,371.07,153.38,356.36,110.41,139.39,253.18,357.57,140.62,163.67,573.65,257.11,490.51,94.27,422.0,656.76,51.52,139.5,149.29,334.84,104.11,145.29,32.64,17.56
2023-12-29,190.91,49.5,371.82,151.94,352.03,109.81,138.86,248.48,356.66,140.27,163.48,575.7,257.06,486.88,94.07,422.19,653.76,51.54,140.28,149.44,334.06,103.31,145.5,32.44,17.17
2024-01-02,184.08,48.15,366.71,149.93,344.4,106.77,137.35,248.42,362.46,138.91,165.38,584.86,255.6,468.5,96.31,417.62,644.42,52.08,142.38,152.52,332.64,101.97,150.05,32.66,16.58
2024-01-03,182.7,47.55,366.44,148.47,342.59,104.13,138.09,238.45,366.75,139.71,164.66,610.05,254.72,470.26,97.12,414.53,638.52,52.08,141.52,153.48,326.06,100.4,150.65,32.3,16.09
2024-01-04,180.38,47.98,363.81,144.57,345.23,103.19,135.58,237.93,363.68,137.4,165.75,606.89,256.33,474.67,96.28,415.52,642.15,51.58,142.3,153.15,326.38,100.53,151.59,32.56,16.25
2024-01-05,179.66,49.08,363.62,145.24,350.03,103.22,134.92,237.49,365.59,136.75,166.59,610.89,256.41,474.06,96.57,415.17,649.73,51.23,141.12,153.63,330.58,100.66,152.23,33.17,15.98
2024-01-08,184.0,52.23,370.48,149.1,356.7,105.74,138.01,240.45,368.18,139.88,166.34,618.27,259.22,485.03,94.96,418.37,655.36,51.74,142.33,154.01,335.39,102.55,151.56,32.91,16.67
2024-01-09,183.59,53.12,371.57,151.37,355.48,106.48,140.11,234.96,366.9,141.9,165.03,617.73,260.0,482.09,93.78,418.98,660.8,52.08,142.92,154.1,333.71,101.55,152.39,32.4,16.39
2024-01-10,184.63,54.33,378.47,153.73,368.45,106.3,141.43,233.94,367.92,143.13,165.38,622.38,261.22,478.33,92.86,424.6,666.32,52.73,143.53,154.33,343.94,102.22,154.81,32.37,16.79
