Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
5/18/2022,138.44,16.91,247.79,107.11,191.19,53.52,111.23,236.6,111.88,110.11,286.94,195.13,177.19,81.03,329.44,411.26,39.11,133.58,159.26,262.47,65.3,134.91,32,8.01
5/19/2022,135.03,17.1,246.88,107.32,190.25,51.24,109.73,236.47,110.23,108.48,278.27,192.57,183.479996,81.47,325.84,405.06,38.03,130.51,157.84,264.84,64.09,134.28,31.61,8.31
5/20/2022,135.26,16.67,246.31,107.59,192.48,50.95,108.26,221.3,108.8,107.59,290.5,194.19,186.35,82.12,329.72,398.83,38.08,130.59,160.6,264.32,65.61,133.65,31.07,8.08
5/23/2022,140.69,16.87,254.2,107.56,195.16,49.38,110.82,224.97,111.15,114.24,294.15,202.51,187.44,83.93,341.73,411.33,39.16,133.59,163.88,263.25,66.96,131.01,32.91,8.01
5/24/2022,137.99,16.13,253.2,104.1,180.29,49.17,105.34,209.39,105.44,115.86,297.41,197.7,180.339996,84.39,334.14,419.22,39.65,135.97,165.67,264.99,65.99,131.97,32.71,7.55
5/25/2022,138.14,16.95,256.03,106.78,182.83,49.87,105.17,219.6,105.35,116.66,298.43,198.88,187.83,86.08,338.13,421.51,39.41,133.74,164.05,270.19,66.76,134.49,32.88,7.96
5/26/2022,141.35,17.82,259.32,111.08,190.58,51.66,107.15,235.91,107.8,118.68,304.7,203.48,191.399994,86.39,343.17,445.34,40.25,134.91,163.9,278.69,68.51,133.26,33.64,8.36
5/27/2022,147.11,18.78,266.48,115.15,194.07,54.72,111.65,253.21,112.27,120.36,314.44,207.7,195.19,87.24,350.9,450.87,41.04,136.97,165.39,283.89,69.58,132.76,33.97,8.85
5/31/2022,146.32,18.64,265.14,120.21,192.58,54.42,113.08,252.75,113.51,121.24,304.69,207.01,197.44,85.82,350.99,446.52,41.09,136.2,163.96,278.64,68.76,130.43,34.13,8.68
6/1/2022,146.2,18.29,265.68,121.68,187.61,53.81,113.21,246.79,113.61,119.11,302.39,204.82,192.91,87.46,350.2,437.68,40.07,134.13,162.3,275.25,68.45,129.23,33.64,8.46
6/2/2022,148.65,19.56,267.79,125.51,197.78,54.1,116.92,258.33,117.2,121.03,293.98,209.82,205.089996,87.31,356.1,467.01,40.73,135.58,161.79,283.29,69.92,129.88,33.87,9.3
6/3/2022,142.92,18.69,263.34,122.35,189.74,52.84,113.86,234.52,114.03,119.34,293.22,207.48,198.979996,88.58,350.94,456.13,40.03,134.36,161.12,282.55,68.63,130.25,33.4,8.94
6/6/2022,143.67,18.75,262.1,124.79,193.19,52.64,116.12,238.28,116.46,118.95,294.89,207.76,197.139999,88.36,353.22,452.51,39.89,133.84,161.1,281.45,69.76,129.68,33.36,8.98
6/7/2022,146.2,18.89,265.76,123,194.58,53.75,116.45,238.89,116.68,119.26,303.38,209.28,198.61,92.4,357.02,451.85,39.41,135.33,162.88,279.49,69.49,131.99,33.54,9.13
6/8/2022,145.46,18.62,263.72,121.18,195.57,53.04,116.5,241.87,116.69,117.36,304.73,208.31,202.83,93.5,355.37,448.22,39.07,133.65,161.91,275.56,68.24,132.09,33.12,9.18
6/9/2022,140.23,18.02,258.24,116.15,183,52.17,114.15,239.71,114.38,114.89,294.78,201.1,192.77,91.47,342.29,452.1,38.66,131.23,158.65,277.72,66.18,128.71,31.85,8.68
6/10/2022,134.81,16.95,246.73,109.65,174.61,50.78,110.5,232.23,110.91,109.61,288.71,194.66,182.94,89.8,328.32,443.73,38.87,130.74,157.59,267.88,64.19,126.74,30.61,8.26
6/13/2022,129.65,15.62,236.27,103.67,163.36,48.55,105.76,215.74,106.38,106.35,283.14,187.58,169.69,85.68,313.6,433.14,38.14,127.24,156,262.25,61.23,123.39,29.55,7.64
6/14/2022,130.52,15.81,238.44,102.31,162.84,48.8,106.08,220.89,106.69,104.58,282.67,188.81,167.539993,85.91,315.95,435.58,38.16,123.27,153.61,258.09,67.61,121.8,29.03,7.82
6/15/2022,133.14,16.5,245.53,107.67,168.43,49.41,109.11,233,109.88,105.82,284.81,191.39,180.11,84.82,319.14,439.4,38.13,122.04,155.25,259.08,66.63,122.21,29.58,8.12
6/16/2022,127.86,15.58,238.91,103.66,159.99,46.64,105.4,213.1,106.14,104,280.02,184.45,173.35,81.7,302.85,432.67,38.53,122.79,155.33,253.27,65.69,123.15,29.39,7.67
6/17/2022,129.34,15.86,241.52,106.22,162.85,46.78,106.5,216.76,107.37,103.63,282.77,185.39,175.509995,76.98,304.72,427.82,37.78,121.9,154.77,250.74,64.74,122.38,29.46,8.24
6/21/2022,133.57,16.54,247.46,108.68,156.19,47.65,110.88,237.04,111.5,106.2,289.03,189.66,170.91,81.78,311.3,443.54,39.02,125.6,158.01,249.32,64.7,126.98,30.31,8.71
6/22/2022,133.06,16.34,246.87,108.95,155,46.92,110.82,236.09,111.51,105.61,298.12,189.11,178.889999,78.54,310.07,440.53,38.55,127.56,160.5,249.12,63.6,130.6,30.08,9.01
6/23/2022,135.93,16.2,252.46,112.44,157.88,46.97,111.57,235.07,112.15,104.45,303.99,191.86,181.71,76.17,310.67,454.93,39.49,131.06,164.08,255.08,64.66,132.27,29.6,9.46
6/24/2022,139.27,17.1,261.08,116.46,169.23,48.15,117.27,245.71,117.99,107.57,316.52,200.51,190.85,77.68,324.15,463.9,39.52,132.95,166.48,262.11,67.59,134.83,29.82,10.19
6/27/2022,139.27,16.84,258.34,113.22,168.57,47.83,115.14,244.92,116.08,106.71,318.13,198.61,189.139999,79.59,322.51,461.39,39.65,131.93,166.33,261.82,67.31,135.53,29.85,9.62
6/28/2022,135.12,15.96,250.14,107.4,159.8,47.15,111.34,232.66,112.05,106.19,308.75,193.3,179.6,81.79,312.17,448.81,39.09,129.79,161.6,250.2,65.56,134.96,29.77,9.31
6/29/2022,136.88,15.52,253.82,108.92,163.05,46.38,111.04,228.49,111.74,105.72,313.98,194.65,178.36,78.77,316.39,449.99,38.94,130.97,161.64,253.65,66.17,136.42,29.4,9.23
6/30/2022,134.41,15.14,250.48,106.21,160.37,45.95,108.31,224.47,108.86,103.25,315.17,192.1,174.869995,76.56,309.42,459.03,38.84,132.43,162.12,254.02,66.8,135.55,28.73,9.07
7/1/2022,136.58,14.5,253.16,109.56,159.16,45.19,108.09,227.26,108.57,104.57,315.64,194.34,179.949997,78.26,312.12,465.23,39.17,134.57,163.95,258.47,67.75,136.12,29.12,9.27
7/5/2022,139.17,14.94,256.35,113.5,167.27,45.05,112.59,233.07,113.36,104.17,318.04,195.66,185.88,75.81,313.12,467.63,39.69,133.27,162.69,262.78,68.82,136.23,28.83,10.07
7/6/2022,140.5,15.11,259.62,114.33,168.84,45.65,113.89,231.73,114.67,103.5,320.93,196.23,184.059998,74.45,314.02,471.83,39.97,134.51,162.84,262.64,68.51,134.99,28.59,9.8
7/7/2022,143.88,15.84,261.76,116.33,171.25,47.15,118.07,244.54,118.75,106.11,318.79,197.87,189.27,76.82,318.33,474.04,40.03,134.47,163.02,265.52,68.67,134.53,29.4,10.18
7/8/2022,144.55,15.82,261.04,115.54,169.95,47.17,118.64,250.76,119.61,105.78,321.24,198.62,186.975,76.95,317.34,480.35,40.06,133.56,162.82,265.32,68.71,135.28,29.34,10.17
7/11/2022,142.42,15.13,257.97,111.75,161.99,45.68,114.99,234.34,115.98,104.39,321.82,200.07,177.339996,76.56,318.45,477.82,40.07,134.5,162.89,265.24,68.73,135.61,29.03,9.56
7/12/2022,143.39,15.06,247.39,109.22,162.38,45.53,113.34,233.07,114.31,104.5,314.55,199.84,174.449997,75.54,317.14,469.84,39.95,133.31,160.6,264.07,67.61,134.93,28.94,9.49
7/13/2022,143.03,15.14,246.47,110.4,162.6,45.56,110.69,237.04,111.67,103.52,313.45,199.18,176.559998,75.84,317.64,471.42,40.05,134.19,160.23,265.98,67.25,134.66,28.46,9.28
7/14/2022,145.96,15.35,247.79,110.63,157.19,45.84,109.71,238.31,110.92,99.9,317.76,200.9,174.779999,74.32,319.27,490.31,40.83,133.79,160.45,268.11,66.69,134.39,27.8,8.9
7/15/2022,147.63,15.74,250.37,113.55,163.8,46.77,111.11,240.07,112.24,104.48,322.34,204.93,189.11,75.57,326.68,500.85,41.23,133.61,162.78,270.82,67.93,137.23,29.76,9.04
7/18/2022,144.58,16.08,247.96,113.76,166.32,46.45,108.38,240.55,109.4,103.4,312.78,202.17,190.919998,76.97,325.15,494.48,41.13,131.99,159.12,271.41,67.42,133.61,29.77,9.03
7/19/2022,148.45,16.97,253.11,118.21,174.82,48.14,113.13,245.53,114.09,105.97,317.09,208.46,201.63,78.91,334.35,498.25,41.38,132.66,156.8,277.69,69.37,133.77,30.78,9.34
7/20/2022,150.45,17.78,255.78,122.77,182.09,48.41,113.22,247.5,114.17,105.95,313.04,208.18,216.44,79.77,335.22,502.05,41.73,130.37,155.91,279.98,69.71,131.93,30.78,10.11
7/21/2022,152.72,18.02,258.29,124.63,182.17,48.97,113.66,271.71,114.5,106.67,317.79,210.93,223.88,78.44,340.77,507.09,42.34,130.49,156.46,282.48,71.58,131.99,31.05,10.49
7/22/2022,151.49,17.29,253.92,122.42,168.35,48.47,107.26,272.24,107.86,106.15,319.57,208.5,220.44,77.84,337.79,507.34,42.23,132.58,157.2,283.95,71.93,132.63,30.85,9.84
7/25/2022,150.36,17,252.43,121.14,165.74,48.53,106.87,268.43,107.71,106.58,322.29,209.06,218.509995,80.44,338.11,506.78,42.17,133.48,157.51,283.55,71.89,134.19,31.13,9.68
7/26/2022,149.04,16.51,245.67,114.81,158.28,48.34,104.39,258.86,104.95,104.91,322.3,207.32,213.91,80.12,335.23,490.3,38.96,133.74,158.62,276.16,71.09,134.77,30.5,9.4
7/27/2022,154.14,17.76,262.09,120.97,168.65,49.92,112.39,274.82,113.07,106.6,319.75,205.35,226.75,81.86,337.19,500.24,40.44,135.01,158.18,276.84,72.86,135.02,31,10.02
7/28/2022,154.69,17.96,269.57,122.28,159.84,50.47,113.54,280.9,114.06,106.2,321.56,206.21,226.02,82.81,346.21,514.41,41.45,137.25,159.1,277.51,73.98,133.77,30.75,10.13
7/29/2022,159.76,18.14,273.79,134.95,158.23,50.65,115.63,297.15,116.1,106.71,320.48,206.95,224.899994,86.65,347.52,519.32,42.18,128.77,159.39,278.72,74.75,128.2,31.2,10.35
8/1/2022,158.78,18.41,271.13,135.39,159.06,50.74,114.18,297.28,114.94,105.64,315.1,206.22,226.21,84.46,344.33,524.61,42.34,132.47,158.83,283.24,74.36,125.26,31.11,10.47
8/2/2022,157.3,18.5,268.02,134.16,159.32,50.24,114.44,300.59,115.36,104,311.26,201.24,221.419998,84.09,342.83,521.4,42.38,131.58,157.93,278.51,73.32,125.41,30.49,10.92
8/3/2022,163.32,18.87,275.48,139.52,167.88,51.71,117.38,307.4,118.23,105.09,305.06,203.41,226.729996,81.36,347.86,524.8,41.68,134.3,159.45,283.75,74.3,126.14,31.04,11.2
8/4/2022,163.01,19.19,276.63,142.57,169.64,52.29,117.49,308.63,118.32,103.93,297.25,208.28,229.91,77.94,349.76,521.22,40.11,134.09,156.89,284.49,74.33,124.1,30.82,11.32
8/5/2022,162.78,18.96,275.91,140.8,166.2,52.15,116.77,288.17,117.67,107.08,292.9,210.62,226.779999,79.07,351.18,518.72,40.43,134.15,156.27,286.82,74.28,123.31,31.34,11.45
8/8/2022,162.31,17.77,273.39,139.41,169.32,51.6,116.6,290.42,117.59,105.77,294.05,208.13,233.49,79.51,345.92,519.9,40.76,134.66,155.44,288.94,73.43,125.37,30.9,9.82
8/9/2022,162.36,17.06,275.32,137.83,167.61,50.39,115.93,283.33,116.95,106.72,294.56,205.15,229.94,80.98,340.4,514.07,41.16,134.35,155.42,282.68,73.72,125.29,31.3,9.25
8/10/2022,166.61,18.07,282.01,142.69,177.37,52.06,118.99,294.36,120.09,109.51,296.1,206.94,244.11,81.75,347.12,517.9,41.25,135.62,155.87,288.57,74.46,125.9,32.36,9.59
8/11/2022,165.87,17.92,279.92,140.64,176.52,51.59,118.13,286.63,119.26,111.13,292.76,206.31,242.699997,84.11,344.37,510.59,41.65,134.65,152.65,287.75,74.1,126.92,33.14,9.42
8/12/2022,169.43,18.68,284.69,143.55,179.52,52.8,120.95,300.03,122.08,112.97,300.45,206.55,249.3,84.85,347.99,515.4,42.42,135.96,150.97,291.64,76.01,127.39,33.5,9.91
8/15/2022,170.5,19,286.21,143.18,179.9,52.87,121.35,309.32,122.31,113.27,306.17,211.53,249.11,83.33,353.57,523.59,42.54,137.71,151.69,291.38,75.97,127.11,33.45,9.91
8/16/2022,170.34,18.85,285.47,144.78,178.49,52.18,120.97,306.56,121.94,114.36,302.63,212.23,245.69,82.55,352.89,530.57,44.71,138.98,153.04,303.21,76.36,127.34,33.81,9.74
8/17/2022,171.84,18.31,284.72,142.1,173.9,50.94,118.84,304,119.76,113.39,308.98,209.67,241.149994,83.22,349.04,533.73,44.76,138.34,153.05,301.71,76.1,126.35,33.6,9.43
8/18/2022,171.44,18.75,283.59,142.3,173.71,52.83,119.45,302.87,120.3,112.52,308.88,210.39,245.169998,85.19,351.03,538.18,44.62,138.83,152.31,301.2,76.17,126.22,33.48,9.15
8/19/2022,168.85,17.82,279.66,138.23,167.04,51.87,116.51,296.67,117.57,109.73,314.78,208.01,241.16,84.92,348,532.02,43.96,138.8,154.63,297.6,75.54,126.72,32.74,8.51
8/22/2022,164.97,17.01,271.45,133.22,162.16,50.02,113.56,289.91,114.53,107.92,315.1,203.9,226.539993,84.85,339.39,523.32,43.17,138.43,154.09,289.16,73.42,125.37,32.04,8.07
8/23/2022,164.63,17.16,270.17,133.62,160.23,50.11,113.18,296.45,114.24,106.85,307.3,202.13,224.55,88.46,334.85,520.06,42.99,135.76,152.74,284.24,73.38,124.19,31.75,8.01
8/24/2022,164.93,17.2,269.54,133.8,162.37,50.21,113.01,297.1,114.17,107.11,310.98,202,229.61,88.98,333.69,521.17,43.3,135.17,152.24,285.36,73.15,123.2,31.85,8.1
8/25/2022,167.39,17.89,272.53,137.28,167.86,52.03,115.95,296.07,117.15,109.66,315.14,205.08,233.979996,89.44,338.56,528.41,43.59,135.06,153.66,286.91,73.84,124.47,32.43,8.42
8/26/2022,161.08,16.24,262.01,130.75,160.9,49.27,109.68,288.09,110.78,106.07,307.75,198.31,223.279999,88.34,326.08,510.23,42.22,131.9,151.03,276.09,71.69,121.8,31.4,7.94
8/29/2022,158.87,15.78,259.22,129.79,158.3,48.64,108.77,284.82,109.83,105.81,302.47,197.76,224.57,90.37,323.52,509.5,42.63,131.34,149.87,274.44,71.24,121.23,31.28,7.81
8/30/2022,156.44,15.45,257.01,128.73,156.3,47.9,108.29,277.7,109.4,105.83,299.44,196.83,220.649994,86.93,322,502.86,42.5,129.94,149.34,271.46,71.2,121.09,31.46,7.79
8/31/2022,154.78,15.07,255.54,126.77,162.04,47.21,107.57,275.61,108.64,105.2,293.77,194.22,223.559998,86.28,318.62,500.9,42.52,127.87,148.34,268.87,71.21,120.12,31.01,7.72
9/1/2022,155.51,13.92,254.5,127.82,164.46,46.54,109.09,277.16,110.03,105.92,301.48,195.61,230.039993,84.73,319.49,507.69,43.14,129.44,152.02,273.48,72.31,123.68,31.09,7.49
9/2/2022,153.39,13.63,250.26,127.51,159.45,47.31,107.21,270.21,108.17,105.18,293.87,193.29,226.11,86.28,316.85,498.03,42.67,127.14,149.63,272.11,71.71,121.74,31.05,7.4
9/6/2022,152.13,13.45,247.51,126.11,157.67,47.12,106.17,274.42,106.98,105.21,299.22,194.15,218.389999,85.7,318.34,497.83,42.46,125.73,150.03,269.91,70.9,122.91,30.71,7.28
9/7/2022,153.54,13.7,252.24,129.48,159.51,47.77,108.8,283.7,109.97,107.21,303.89,195.89,228.96,84.97,322.8,508.14,43.55,127.63,150.85,277.3,71.53,123.91,31.18,7.39
9/8/2022,152.06,13.97,252.66,129.82,161.18,48.42,107.73,289.26,108.91,109.7,307.69,196.17,227.44,85.67,324.22,507.64,43.77,127.79,152.06,279.57,71.69,125.53,32.19,7.53
9/9/2022,154.92,14.37,258.47,133.27,168.23,49.41,109.99,299.68,111.26,110.23,309.83,200.56,233.57,87.1,329.9,514.79,43.9,129.74,152.36,279.45,72.9,126.33,32.45,7.79
9/12/2022,160.89,14.49,260.61,136.45,168.04,50.04,110.2,304.42,111.35,111.53,307.42,201.96,236.529999,88.1,332.43,517.62,44.29,130.8,152.29,277.37,74.02,127.07,32.76,8.01
9/13/2022,151.45,13.12,246.28,126.82,152.29,47.64,103.7,292.13,104.82,107.66,298.89,195.16,218.13,86.05,319.68,489.58,43.38,128.09,148.33,259.09,73.02,123.75,31.58,7.48
9/14/2022,152.9,13.11,246.5,128.55,150.64,48.31,104.37,302.61,105.38,107.41,301.94,194.9,224.119995,88.16,320.08,487.38,43.28,128.4,151.39,257.61,69.26,124.66,31.46,7.63
9/15/2022,150,12.91,239.82,126.28,148.73,47.3,102.3,303.75,103.42,109.03,301.81,190.96,235.38,85.59,311.35,483.06,42.82,127.4,151.78,253.13,67.45,127.31,32.06,8.01
9/16/2022,148.36,13.18,239.19,123.53,145.49,47.53,102.19,303.35,103.15,108.3,301.24,188.93,240.13,84.13,309.55,483.67,42.73,128.18,154.1,257.26,66.1,128.69,31.69,7.78
9/19/2022,152.08,13.37,238.98,124.66,147.21,47.46,102.46,309.07,103.37,109.3,297.54,188.77,243.63,84.12,308.47,486,43.1,127.91,152.88,261.41,66.33,127.44,32.22,7.86
9/20/2022,154.46,13.16,236.95,122.19,145.29,46.64,100.54,308.73,101.36,107.14,294.26,187.73,242.85,83.44,307.72,479.24,42.84,127.46,151.68,255.58,65.41,126.65,31.74,7.62
9/21/2022,151.33,13.25,233.53,118.54,141.34,45.98,98.69,300.8,99.54,104.05,289.14,182.79,236.869995,82.09,299.11,473.05,43.24,125.82,150.12,253.16,64.1,125.34,30.79,7.69
9/22/2022,150.37,12.55,235.52,117.31,142.04,45.55,99.54,288.59,100.1,102.87,303.17,181.59,237.05,81.75,293.07,467.39,42.79,126.26,152.79,250.89,63.41,127.75,30.19,7.37
9/23/2022,148.09,12.5,232.53,113.78,139.64,44.7,98.15,275.33,98.71,100.95,303.75,179.8,226.41,77.4,288.38,447.46,41.73,125.68,153.29,252.57,61.99,127.8,29.47,7.4
9/26/2022,148.43,12.21,232.07,115.15,135.63,44.09,97.58,276.01,98.35,98.78,299.89,176.51,224.07,75.8,284.97,460.8,42.13,125.8,152.35,248.51,60.93,126.15,28.82,7.53
9/27/2022,149.4,12.4,231.05,114.41,133.67,44.33,96.92,282.94,97.63,97.91,303.4,173.85,224.36,77.39,281.41,458.88,42.01,122.34,151.65,250.48,59.94,126.6,28.4,7.63
9/28/2022,147.51,12.72,235.61,118.01,140.84,44.45,99.45,287.81,100.27,99.89,326.1,175.13,245.199997,80.21,285.04,468.47,42.7,122.34,152.96,263.06,60.57,129.17,28.86,7.94
9/29/2022,140.27,12.21,232.12,114.8,135.67,42.93,96.84,268.21,97.63,98.2,321.84,175.99,239.71,80.04,281.69,459.53,42.43,119.3,151.27,259.46,58.96,127.49,28.48,8.08
9/30/2022,136.05,12.13,227.62,113,134.94,42.35,95.08,265.25,95.7,96.66,315.34,173.64,235.44,78.81,279.3,453.1,41.61,117.03,150.2,257.23,58.64,119.89,28.05,8.13
10/3/2022,140.24,12.5,235.28,115.88,137.85,43.57,98.05,242.4,98.84,99.65,313.59,177.55,239.039993,82.97,285.33,458.33,42.52,119.13,150.05,264.47,60.57,123.56,28.88,8.24
10/4/2022,143.83,13.15,243.24,121.09,139.51,45.77,101.03,249.44,101.93,104.31,321.72,181.45,240.74,85.99,295.93,466.39,43.07,120.6,152.28,269.93,63.08,126.84,30.08,8.46
10/5/2022,144.12,13.19,243.55,120.95,138.22,46.24,100.83,240.81,101.74,103.02,323.57,183.43,236.729996,89.47,298.81,460.82,42.64,119.77,151.81,270.2,63.99,128.04,29.65,8.42
10/6/2022,143.17,13.11,241.2,120.3,138.31,45.73,100.82,238.13,101.76,100.92,324.71,181.4,240.02,92.12,294.4,462.9,42.24,117.24,148.86,270.7,62.71,125.32,29.22,8.47
10/7/2022,137.91,12.06,228.93,114.56,132.72,43.92,98.09,223.07,99.11,98.91,318.57,179.68,224.75,91.19,290.21,449.14,41.24,115.2,147.29,265.05,60.78,123.96,28.56,8.15
10/10/2022,138.24,11.66,224.05,113.67,133.06,41.75,97.28,222.96,98.25,97.98,315.87,178.06,229.979996,89.21,287.07,447.38,41.49,114.72,147.49,263.31,60.09,123.55,28.48,8.06
10/11/2022,136.82,11.57,220.3,112.21,127.84,41.09,96.6,216.5,97.59,95.16,319.49,175.09,214.289993,88.46,281.44,452.86,42.56,115.16,149.62,263.71,60.24,126.41,27.65,8.04
10/12/2022,136.19,11.49,220.63,112.9,126.8,41.07,96.98,217.24,97.84,96.7,316.53,174.21,220.869995,88.84,278.81,447.44,42.08,115.34,149.58,261.5,61.56,125.05,27.74,8.07
10/13/2022,140.77,11.95,228.93,112.53,129.58,41.78,98.47,221.72,99.25,102.07,323.88,180.49,232.509995,91.95,289.22,448.99,42.44,117.09,151.84,263.66,62.93,128.97,29.44,8.08
10/14/2022,136.23,11.21,223.38,106.9,126.07,40.74,95.98,204.99,96.73,103.77,323.19,178.49,230,89.53,284.03,436.19,41.84,115.95,151.21,257.69,62.07,128.99,29.45,7.53
10/17/2022,140.2,11.87,232.15,113.79,133.31,41.53,99.37,219.35,100.31,108.13,324.52,181.06,245.1,90.82,290.28,445.32,42.15,118.04,153.17,262.19,64.69,130.32,31.23,7.94
10/18/2022,141.52,11.95,233.09,116.36,132.08,41.47,100.17,220.19,100.92,110.91,326.74,182.94,240.86,90.98,295.54,454.06,43.03,119,152.63,265.74,64.7,130.49,32.4,8.16
10/19/2022,141.62,12.04,231.12,115.07,132.5,41.52,99.04,222.04,99.82,108.73,321.14,182.2,272.38,93.68,292.96,452.29,42.91,120.1,151.42,256.81,63.99,129.16,31.51,7.91
10/20/2022,141.16,12.18,230.8,115.25,130.81,41.04,99.37,207.28,100.06,108.38,320.92,182.99,268.16,93.81,291.5,445.76,43.02,118.55,151.81,251.19,66.84,128.98,31.3,8.04
10/21/2022,144.98,12.45,236.63,119.32,129.3,42.89,100.53,214.44,101.01,114.07,332.33,186.07,289.57,95.55,297.49,458.77,43.89,120.04,155.12,256.85,70.17,132.71,32.46,8.29
10/24/2022,147.13,12.58,241.65,119.82,129.01,43.54,101.91,211.25,102.49,114.21,339.29,186.4,282.45,96.22,300.67,476.79,44.72,120.77,157.2,264.06,70.38,136.16,32.58,8.27
10/25/2022,149.97,13.25,244.98,120.6,136.76,43.88,103.86,222.42,104.44,114.51,342.61,189.99,291.019989,95.57,306.39,478.8,44.94,122.17,156.96,270.58,70.6,135.2,32.87,8.66
10/26/2022,147.03,12.88,226.08,115.66,129.11,43.99,94.36,224.64,94.38,115.83,349,198.74,298.619995,96.71,314.36,479.17,45.28,123.02,158.33,270.48,72.22,137.63,33.16,8.57
10/27/2022,142.55,13.16,221.61,110.96,97.41,43.43,91.67,225.09,92.17,116.28,347.51,199.67,296.94,97.08,314.22,477.24,45.15,123.12,158.43,271.33,72.54,138.52,33.32,8.6
10/28/2022,153.32,13.82,230.52,103.41,98.66,45.1,95.72,228.52,96.13,117.67,350.99,204.61,295.72,99.92,324.16,491.01,45.72,126.24,160.78,278.4,74.67,133.2,33.61,8.64
10/31/2022,150.96,13.48,226.87,102.44,92.65,44.84,93.95,227.54,94.22,117.48,353.13,202.48,291.88,100.02,322.89,482.01,45.66,125.72,159.95,276.06,75.36,132.11,33.48,8.79
11/1/2022,148.31,13.53,223,96.79,94.68,44.63,89.93,227.82,90.08,119.6,343.85,202.25,286.75,101.01,327.82,480.53,45.46,125.92,159.14,275.99,74.43,132.57,33.63,8.65
11/2/2022,142.78,13.2,215.11,92.12,90.05,43.49,86.45,214.98,86.66,118.5,346.17,196.41,273,98.93,314.66,464.72,45.15,124.11,156.7,269.16,72.51,130.42,33.52,8.22
11/3/2022,136.72,13.41,209.39,89.3,88.42,42.36,82.93,215.31,83.1,118.71,352.73,190.35,269.059998,100.28,304.18,467.39,45.15,123.26,156.96,262.42,72.42,130.33,33.34,8.08
11/4/2022,136.46,14.14,216.37,90.98,90.29,44.38,86.06,207.47,86.3,121.96,348.56,192.53,260.79,101.37,313.23,467.5,45.23,125.51,157.66,264.78,73.36,131.1,34.17,7.93
11/7/2022,136.99,14.28,222.7,90.53,96.19,45.32,87.96,197.08,88.24,122.6,356.03,195.58,258.6,102.57,319.89,469.56,45.7,127.43,159.04,270.59,74.07,133.65,34.38,7.02
11/8/2022,137.56,14.59,223.68,89.98,95.94,45.98,88.37,191.3,88.5,122.68,357.58,197.22,263.459991,102.9,320.5,473.61,45.81,127.72,159.83,271.4,73.01,134.03,34.47,7.21
11/9/2022,132.99,13.76,219.42,86.14,100.92,44.78,86.8,177.59,86.99,121.08,354.28,189.97,254.66,98.29,310.55,470.93,44.74,127.41,158.56,267.31,73.03,133.21,33.92,6.98
11/10/2022,144.83,15.73,237.47,96.63,111.26,48.32,93.38,190.72,93.73,126.07,359.59,201.37,274.97,99.74,331.83,493.19,45.67,131.8,160.41,290.57,74.49,135.11,35.42,7.64
11/11/2022,147.62,16.31,241.51,100.79,112.4,49.41,95.84,195.97,96.28,126.27,343.58,200.82,290.13,102.85,333.82,495.43,45.74,131.6,155.61,293.59,75.04,135.51,35.68,8.41
11/14/2022,146.22,16.28,236.07,98.49,113.6,48.95,95.13,190.95,95.58,124.97,348.21,202.64,299.269989,103.15,333.9,489.87,44.4,131.61,158.06,286.11,75.8,136.93,35.07,8.1
11/15/2022,147.95,16.65,236.48,98.94,116.44,50.02,97.85,194.42,98.26,124.07,342.24,205.7,310.2,103.84,337.97,506.01,47.3,131.16,158.5,290.78,76.43,138.1,35.02,8.34
11/16/2022,146.72,15.89,236.92,97.12,112.61,48.8,98.26,186.92,98.53,124.24,345.15,205.85,306.019989,102.73,337.23,503.74,47.64,132.32,159.48,293.56,77.11,137.05,34.7,8.06
11/17/2022,148.62,15.66,236.87,94.85,110.84,48.84,97.77,183.17,98.04,123.69,352.82,206.68,295.279999,102.87,335.77,501.06,47.48,131.51,160.77,290.33,76.45,137.31,34.53,7.62
11/18/2022,149.19,15.39,236.42,94.14,111.44,49.14,96.85,180.19,97.34,124.91,353.7,206.5,287.98,101.98,338.15,503.32,48.2,133.1,162,291.95,76.96,139.85,34.54,7.39
11/21/2022,145.95,15.3,237.23,92.46,109.26,49.35,95.03,167.87,95.38,124.17,353.21,202.11,285.049988,100.97,332.79,503.03,48.49,134.79,162.84,295.31,77.04,141.78,34.66,7.19
11/22/2022,148.09,16.02,240.15,93.2,110.83,50.56,96.47,169.91,96.88,126.03,352.93,206.04,286.69,103.89,339.4,511.27,48.66,135.95,163.62,302.86,79.26,144.2,34.82,7.22
11/23/2022,148.97,16.5,242.65,94.13,111.63,50.89,97.87,183.2,98.36,127.37,353.75,207.41,291.5,103.37,343.02,513.72,48.9,136.72,163.8,299.71,79.69,143.83,34.93,7.37
11/25/2022,146.05,16.25,242.56,93.41,110.8,50.54,96.88,182.86,97.15,127.61,357.2,209.43,285.54,103.01,345.62,512.92,49.11,136.97,164.01,304.25,79.84,144.04,35.02,7.28
